YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201506,97687,587476,5,17.79,"NE","ROCKYFORD",43.69,-102.26,4341400,10215600
201506,97687,587476,6,13.9,"N","KYLE",43.62,-102.15,4337200,1029000
201507,97688,587472,1,9.81,"SSW","CURTIS",40.51,-100.62,4030600,10037200
201507,97688,587473,1,4.2,"W","STOCKVILLE",40.53,-100.46,4031800,10027600
201507,97688,587474,1,13.63,"SSW","(VTN)MILLER FLD VALE",42.67,-100.66,4240200,10039600
201507,97688,587475,1,7.37,"WSW","STOCKVILLE",40.49,-100.51,4029400,10030600
201507,97688,587477,1,2.81,"S","MAYWOOD",40.63,-100.61,4037800,10036600
201507,97688,587481,1,13.63,"SSW","(VTN)MILLER FLD VALE",42.67,-100.66,4240200,10039600
201507,97688,587483,1,9.18,"W","WOOD LAKE",42.62,-100.41,4237200,10024600
201506,97373,586696,1,13.56,"WSW","RHAME",46.17,-103.92,4610200,10355200
201506,97373,586697,1,3.45,"N","LINTON",46.32,-100.23,4619200,10013800
201506,97373,586698,1,.96,"W","LINTON MUNI ARPT",46.22,-100.25,4613200,10015000
201506,97373,586699,1,0,"N","CARRINGTON ARPT",47.45,-99.15,4727000,999000
201506,97373,586700,1,.48,"W","HETTINGER",46,-102.64,4600,10238400
201506,97373,586701,1,6,"N","ZEELAND",46.0568,-99.83,463408,9949800
201506,97373,586703,1,0,"N","ASHLEY",46.03,-99.37,461800,9922200
201506,97373,587801,1,2.73,"ENE","KENSAL",47.3146,-98.6759,4718876,9840554
201506,97375,585775,1,.88,"NW","OWENTON",38.54,-84.84,3832400,8450400
201506,97375,585776,1,.69,"S","LAWRENCEVILLE",38.56,-84.65,3833600,8439000
201506,97375,585777,1,.54,"E","CORINTH",38.5,-84.56,3830000,8433600
201506,97375,585778,1,1.75,"SE","LOCUST",38.68,-85.23,3840800,8513800
201506,97375,585779,1,2.14,"SSW","ETHRIDGE",38.74,-84.94,3844400,8456400
201506,97375,585780,1,.69,"N","GLENCOE",38.73,-84.82,3843800,8449200
201507,97376,585781,1,1.22,"N","SPRINGSTEAD",35.5976,-108.5798,3535856,10834788
201507,97376,585781,2,2.62,"NNE","REHOBOTH",35.5654,-108.6335,3533924,10838010
201507,97376,585781,3,3.17,"N","REHOBOTH",35.5758,-108.6479,3534548,10838874
201507,97376,585781,4,2.6,"N","SPRINGSTEAD",35.6176,-108.577,3537056,10834620
201506,97377,585782,1,.88,"SE","GHENT",38.74,-85.06,3844400,853600
201506,97378,585786,1,.69,"S","ROME",38.66,-83.38,3839600,8322800
201506,97378,585787,1,.87,"NE","MIDLAND",39.31,-83.91,3918600,8354600
201506,97378,585788,1,2.12,"SW","JONESBORO",39.28,-83.86,3916800,8351600
201506,97378,585789,1,1.75,"SW","JONESBORO",39.28,-83.85,3916800,8351000
201506,97378,585790,1,2.56,"ESE","ROME",38.65,-83.34,3839000,8320400
201506,97379,585791,1,.69,"N","MACK",39.16,-84.63,399600,8437800
201506,97379,585792,1,0,"N","MILFORD",39.17,-84.28,3910200,8416800
201506,97379,585793,1,2.82,"S","MASSIEVILLE",39.23,-82.97,3913800,8258200
201506,97379,585794,1,1.28,"WSW","MACK",39.14,-84.65,398400,8439000
201506,97379,585795,1,.87,"SW","BRANCH HILL",39.24,-84.29,3914400,8417400
201506,97379,585796,1,.54,"E","MT WASHINGTON",39.08,-84.37,394800,8422200
201506,97379,585797,1,.69,"N","FORESTVILLE",39.08,-84.35,394800,8421000
201506,97379,585798,1,1.75,"SW","BOSTON",39.2,-83.54,3912000,8332400
201506,97379,585799,1,1.48,"NNE","MT CARMEL",39.12,-84.29,397200,8417400
201506,97379,585800,1,1.07,"W","PERINTOWN",39.13,-84.25,397800,8415000
201506,97379,585801,1,1.26,"WSW","NEWARK",40.06,-82.42,403600,8225200
201506,97379,585802,1,1.26,"WNW","HANOVER",40.09,-82.27,405400,8216200
201506,97379,585803,1,1.38,"N","LOCUST RIDGE",39,-84.02,3900,841200
201506,97379,585804,1,1.75,"ENE","WILLIAMSBURG",39.06,-84.02,393600,841200
201506,97379,585806,1,.88,"NE","NEVILLE",38.81,-84.21,3848600,8412600
201506,97379,585807,1,2.26,"ENE","HIGGINSPORT",38.79,-83.93,3847400,8355800
201506,97379,585808,1,1.28,"WNW","POOLS CORNERS",38.89,-82.87,3853400,8252200
201506,97379,585822,1,1.7,"WSW","COLUMBUS",40.0183,-83.0282,401098,831692
201506,97379,585823,1,1.96,"WSW","MILFORD",39.1626,-84.3153,399756,8418918
201506,97379,585823,2,1.78,"WSW","MILFORD",39.1621,-84.3116,399726,8418696
201506,97379,585824,1,.29,"NW","DELHI HILLS",39.1228,-84.5841,397368,8435046
201506,97379,585824,2,.23,"NW","DELHI HILLS",39.1226,-84.5827,397356,8434962
201506,97380,585809,1,3.02,"WNW","HOLTON",39.09,-85.43,395400,8525800
201506,97380,585810,1,.69,"N","HOLTON",39.08,-85.38,394800,8522800
201506,97380,585812,1,1.38,"S","FRENCH",39,-84.88,3900,8452800
201506,97380,585813,1,.88,"NE","NEW MARION",39.01,-85.36,39600,8521600
201506,97381,585815,1,.54,"W","WHITE VILLA",38.88,-84.46,3852800,8427600
201506,97381,585816,1,.88,"NW","OWENTON",38.54,-84.84,3832400,8450400
201506,97381,585817,1,1.61,"W","HUEYS CORNER",38.95,-84.73,3857000,8443800
201506,97381,585818,1,1.08,"W","WALTON",38.87,-84.62,3852200,8437200
201506,97381,585819,1,.54,"W","WALTON",38.87,-84.61,3852200,8436600
201506,97381,585820,1,4.52,"WSW","GRANTS LICK",38.83,-84.46,3849800,8427600
201512,100945,603981,1,1.59,"WNW","ELMIRA",48.4914,-116.4801,4829484,11628806
201512,100945,603981,2,1.07,"NW","ELMIRA",48.4926,-116.4637,4829556,11627822
201512,100945,603981,3,1.34,"NNW","ELMIRA",48.4969,-116.4646,4829814,11627876
201512,100945,603981,4,1.74,"NW","ELMIRA",48.4969,-116.4783,4829814,11628698
201512,100945,603982,1,5,"N","SANDPOINT",48.3524,-116.55,4821144,11633000
201512,100945,603982,2,3.25,"SSW","COLBURN",48.355,-116.5506,4821300,11633036
201512,100945,603982,3,3.16,"W","SELLE",48.3553,-116.5483,4821318,11632898
201512,100945,603982,4,3.1,"W","SELLE",48.3532,-116.5474,4821192,11632844
201512,100945,604004,1,.73,"E","SAMUELS",48.4202,-116.504,4825212,11630240
201512,100945,604004,2,.81,"E","SAMUELS",48.4213,-116.5025,4825278,11630150
201512,100945,604004,3,.83,"E","SAMUELS",48.4203,-116.5018,4825218,11630108
201512,100945,604004,4,.79,"E","SAMUELS",48.4197,-116.5027,4825182,11630162
201512,100945,604006,1,0,"N","CLARK FORK",48.15,-116.18,489000,11610800
201512,100945,604006,2,.26,"NW","CLARK FORK",48.1528,-116.1838,489168,11611028
201512,100945,604006,3,.31,"NNW","CLARK FORK",48.1542,-116.1821,489252,11610926
201512,100945,604006,4,.28,"N","CLARK FORK",48.154,-116.1801,489240,11610806
201512,100945,604007,1,.95,"W","MORAVIA",48.6497,-116.4008,4838982,11624048
201512,100945,604007,2,.8,"W","MORAVIA",48.6478,-116.3971,4838868,11623826
201512,100945,604007,3,.41,"W","MORAVIA",48.6498,-116.3889,4838988,11623334
201512,100945,604007,4,.6,"W","MORAVIA",48.651,-116.3932,4839060,11623592
201512,100945,604283,1,0,"N","SANTA",47.15,-116.45,479000,11627000
201512,100945,604283,2,.11,"WSW","SANTA",47.1493,-116.452,478958,11627120
201512,100945,604283,3,.09,"SW","SANTA",47.1491,-116.4514,478946,11627084
201512,100945,604283,4,.04,"SSW","SANTA",47.1495,-116.4503,478970,11627018
201512,100946,603962,1,2.5,"WSW","LEAVENWORTH",47.5851,-120.6989,4735106,12041934
201512,100946,603962,2,2.17,"WSW","LEAVENWORTH",47.5861,-120.6917,4735166,12041502
201512,100946,603962,3,2.2,"WSW","LEAVENWORTH",47.5839,-120.6906,4735034,12041436
201512,100946,603962,4,2.55,"WSW","LEAVENWORTH",47.5829,-120.6986,4734974,12041916
201512,100946,603984,1,3.46,"S","CASHMERE DRYDEN ARPT",47.4708,-120.4934,4728248,12029604
201512,100946,603984,2,3.53,"WSW","MONITOR",47.4683,-120.4936,4728098,12029616
201512,100946,603984,3,3.43,"WSW","MONITOR",47.4682,-120.4913,4728092,12029478
201512,100946,603984,4,3.3,"W","MONITOR",47.4708,-120.4894,4728248,12029364
201512,100946,604284,1,2,"W","LUCERNE",48.2,-120.6234,4812000,12037404
201512,100946,604284,2,2.15,"WSW","LUCERNE",48.1883,-120.6232,4811298,12037392
201512,100946,604284,3,1.7,"WSW","LUCERNE",48.1903,-120.6139,4811418,12036834
201506,97699,587856,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201506,97699,587857,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97699,587858,1,6.24,"NNW","MID BAY BUOY",38.556,-76.415,3833360,7624900
201506,97699,592256,1,0,"N","KENT ISLAND",38.92,-76.36,3855200,7621600
201506,97701,587561,1,.69,"S","TAYLORS IS",38.46,-76.3,3827600,7618000
201506,97701,587562,1,.54,"W","CRISFIELD",37.98,-75.86,3758800,7551600
201507,97702,587563,1,6.93,"S","LEWELLEN",41.23,-102.14,4113800,1028400
201507,97702,587564,1,8.93,"NNW","BRULE",41.21,-101.99,4112600,10159400
201507,97702,587565,1,8.98,"N","SUTHERLAND",41.3,-101.13,4118000,1017800
201507,97702,587566,1,6.11,"NNE","SUTHERLAND",41.25,-101.08,4115000,1014800
201507,97702,587567,1,5.55,"N","WALLACE",40.91,-101.16,4054600,1019600
201507,97702,587568,1,3.17,"NNW","HERSHEY",41.21,-101.03,4112600,1011800
201507,97702,587569,1,14.64,"NE","(IML)IMPERIAL ARPT",40.64,-101.39,4038400,10123400
201507,97702,587570,1,9.51,"NNW","BIG SPGS",41.2,-102.14,4112000,1028400
201507,97702,587571,1,7.58,"SW","LEWELLEN",41.25,-102.25,4115000,10215000
201507,97702,587572,1,5.51,"SW","LEWELLEN",41.27,-102.22,4116200,10213200
201507,97702,587573,1,12.49,"SW","OSHKOSH",41.3,-102.51,4118000,10230600
201507,97702,587574,1,7.95,"SW","LEWELLEN",41.25,-102.26,4115000,10215600
201507,97702,587575,1,5.55,"N","BRULE",41.18,-101.89,4110800,10153400
201507,97702,587576,1,4.57,"SW","LEMOYNE",41.24,-101.89,4114400,10153400
201505,97778,587976,6,.79,"SW","RUFFWOOD",35.2636,-91.3815,3515816,9122890
201507,97779,587954,1,.28,"SSW","BURLINGTON",44.4461,-108.4314,4426766,10825884
201507,97779,587964,1,3.19,"SSE","NOWOOD",43.5614,-107.395,4333684,10723700
201507,97779,587967,1,1.45,"WSW","THERMOPOLIS",43.6426,-108.2272,4338556,10813632
201507,97779,587968,1,0,"N","(CPR)NATRONA CO ARPT",42.9,-106.47,4254000,10628200
201507,97779,596374,1,.55,"WSW","EMBLEM",44.4972,-108.3905,4429832,10823430
201507,97779,597259,1,.62,"SSE","COWLEY ARPT",44.9113,-108.4469,4454678,10826814
201507,97779,597262,1,0,"N","GREYBULL ARPT",44.52,-108.08,4431200,1084800
201505,97783,587977,1,0,"N","MORRILTON",35.15,-92.75,359000,9245000
201505,97783,587977,2,1.39,"W","LEWISBURG",35.1281,-92.7545,357686,9245270
201505,97783,587977,3,1.82,"NNW","SANDTOWN",35.1027,-92.7365,356162,9244190
201505,97783,587977,4,1.54,"ESE","LEWISBURG",35.1205,-92.7054,357230,9242324
201505,97783,587978,1,0,"N","DANVILLE",35.05,-93.38,353000,9322800
201505,97783,587978,2,1.62,"N","DANVILLE",35.0734,-93.3824,354404,9322944
201505,97783,587978,3,1.34,"E","CORINTH",35.068,-93.4065,354080,9324390
201505,97783,587978,4,1.27,"WSW","DANVILLE",35.0452,-93.4016,352712,9324096
201505,97783,587979,1,0,"N","ARKADELPHIA",34.12,-93.07,347200,934200
201505,97783,587979,2,1.41,"S","CADDO VLY",34.1596,-93.0697,349576,934182
201505,97783,587979,3,1.96,"SE","CADDO VLY",34.1584,-93.0477,349504,932862
201505,97783,587979,4,2.06,"NNW","TUPELO",34.1076,-93.0137,346456,93822
201505,97783,587979,5,.4,"N","TUPELO",34.0857,-93.0013,345142,9378
201505,97783,587979,6,1.92,"E","GUM SPGS",34.0766,-93.0467,344596,932802
201505,97783,587980,1,0,"N","GEORGETOWN",35.12,-91.45,357200,9127000
201505,97783,587980,2,.61,"E","GEORGETOWN",35.1186,-91.4393,357116,9126358
201505,97783,587980,3,.42,"NE","GEORGETOWN",35.1249,-91.4456,357494,9126736
201505,97783,587980,4,1.04,"N","GEORGETOWN",35.135,-91.4512,358100,9127072
201505,97783,587980,5,1,"NNW","GEORGETOWN",35.1338,-91.4555,358028,9127330
201505,97783,587981,1,0,"N","DES ARC",34.97,-91.5,3458200,9130000
201505,97783,587981,2,1.82,"E","DES ARC",34.9673,-91.4681,3458038,9128086
201505,97783,587981,3,2.24,"NNE","DES ARC",34.9997,-91.4838,3459982,9129028
201505,97783,587981,4,2.11,"N","DES ARC",35.0005,-91.502,3530,9130120
201505,97783,587982,1,1.72,"WSW","JEFFRIES",34.7115,-91.3084,3442690,9118504
201505,97783,587982,2,2.83,"WNW","CLARENDON",34.6931,-91.3472,3441586,9120832
201505,97783,587982,3,2.13,"SW","CLARENDON",34.662,-91.3304,3439720,9119824
201505,97783,587982,4,1.56,"S","CLARENDON",34.6576,-91.2964,3439456,9117784
201505,97784,587983,1,.87,"W","SOUTH NEW HOPE",35.2176,-93.1351,3513056,938106
201505,97784,587983,2,1.19,"SSE","NORTH DARDANELLE",35.2138,-93.1426,3512828,938556
201505,97784,587983,3,.13,"WSW","NORTH DARDANELLE",35.2295,-93.1522,3513770,939132
201505,97784,587983,4,.41,"NE","NORTH DARDANELLE",35.2341,-93.1448,3514046,938688
201505,97784,587984,1,0,"N","PINE BLUFF",34.22,-92.02,3413200,921200
201505,97784,587984,2,2.32,"N","DOLTON",34.1335,-91.7667,348010,9146002
201505,97784,587984,3,1.83,"NNW","ENGLISH",34.204,-91.6837,3412240,9141022
201505,97784,587984,4,2.28,"WSW","WABBASEKA",34.3424,-91.8388,3420544,9150328
201505,97784,587984,5,1.52,"ENE","WEST END",34.3822,-92.0078,3422932,92468
201505,97784,587984,6,1.44,"ENE","DEXTER",34.3255,-92.0956,3419530,925736
201505,97784,587985,1,1.61,"E","NOGAL",35.0772,-92.5417,354632,9232502
201505,97784,587985,2,1.89,"NE","NOGAL",35.0977,-92.5445,355862,9232670
201505,97784,587985,3,2.45,"N","NOGAL",35.115,-92.5631,356900,9233786
201505,97784,587985,4,.6,"NNE","STONY POINT",35.0879,-92.5959,355274,9235754
201505,97784,587985,5,.57,"NNE","FOURCHE",35.0081,-92.6178,35486,9237068
201505,97784,587985,6,.3,"S","WYE",34.9457,-92.6408,3456742,9238448
201505,97784,587985,7,2.28,"ENE","LITTLE ITALY",34.9541,-92.5536,3457246,9233216
201505,97784,587985,8,3.33,"E","NEW DIXIE",35.0323,-92.5612,351938,9233672
201505,97784,587986,1,0,"N","PENDLETON",33.97,-91.38,3358200,9122800
201505,97784,587986,2,3.84,"ENE","PENDLETON",33.9989,-91.3227,3359934,9119362
201505,97784,587986,3,3.31,"NE","PENDLETON",34.0046,-91.34,34276,9120400
201505,97784,587986,4,.91,"NNE","PENDLETON",33.9827,-91.3757,3358962,9122542
201505,97784,587986,5,.76,"NNW","PENDLETON",33.9804,-91.3843,3358824,9123058
201505,97784,587986,6,1.34,"NW","PENDLETON",33.9858,-91.3936,3359148,9123616
201505,97784,587986,7,1.08,"W","PENDLETON",33.9679,-91.3987,3358074,9123922
201505,97784,587987,1,0,"N","DANVILLE",35.05,-93.38,353000,9322800
201505,97784,587987,2,1.9,"N","DANVILLE",35.0771,-93.3747,354626,9322482
201505,97784,587987,3,.71,"SE","CORINTH",35.0624,-93.4216,353744,9325296
201505,97784,587987,4,1.78,"WSW","DANVILLE",35.0427,-93.4102,352562,9324612
201505,97784,587988,1,0,"N","ARKADELPHIA",34.12,-93.07,347200,934200
201505,97784,587988,2,2.18,"WSW","TUPELO",34.0737,-93.0374,344422,932244
201505,97784,587988,3,1.22,"N","TUPELO",34.0976,-93.0006,345856,9336
201505,97784,587988,4,2.46,"ESE","CADDO VLY",34.1721,-93.0281,3410326,931686
201505,97784,587988,5,.89,"SSE","CADDO VLY",34.1687,-93.0624,3410122,933744
201506,97785,589834,1,2.12,"ENE","CHAMPION",41.3099,-80.8113,4118594,8048678
201506,97785,589834,2,.38,"ENE","MC DONALD",41.1726,-80.7234,4110356,8043404
201506,97785,589834,3,.9,"ENE","LORDSTOWN",41.1736,-80.8333,4110416,8049998
201506,97785,589834,4,.83,"SSE","STATE RD",41.2882,-80.8965,4117292,8053790
201506,97785,590460,1,1.73,"SE","ROBERTSVILLE",40.75,-81.18,4045000,8110800
201506,97785,590460,2,5.02,"SSW","NEW FRANKLIN",40.7298,-81.1052,4043788,816312
201506,97785,590463,1,.86,"NE","LAKEVILLE",41.93,-80.57,4155800,8034200
201506,97785,590475,1,0,"N","SOUTH RUSSELL",41.43,-81.33,4125800,8119800
201506,97785,590475,2,1.76,"WNW","AUBURN CENTER",41.3885,-81.2821,4123310,8116926
201506,97785,590494,1,0,"N","SEBRING",40.92,-81.02,4055200,811200
201506,97785,590495,1,1.04,"E","MARQUIS",41,-80.73,4100,8043800
201506,97785,590503,1,1.18,"SW","WINDSOR",40.7858,-82.4428,4047148,8226568
201506,97786,587989,1,3.99,"W","WILLOW LAKE",44.63,-97.7,4437800,9742000
201506,97786,587990,1,1.2,"NW","WILLOW LAKE",44.63,-97.64,4437800,9738400
201506,97787,587991,1,2.1,"ENE","DE GREY",44.29,-99.88,4417400,9952800
201506,97788,587992,1,7.43,"E","HILAND",45.2,-97.05,4512000,973000
201506,97788,587993,1,2.07,"N","SOUTH SHORE",45.13,-96.92,457800,9655200
201506,96947,583114,1,.86,"NW","RICHLAND",42.38,-85.46,4222800,8527600
201506,96947,583115,1,1.68,"WNW","HIGHLAND PARK",42.41,-85.45,4224600,8527000
201506,96947,583116,1,1.38,"S","STANLEY CORNERS",42.2,-85.13,4212000,857800
201506,96948,583117,1,0,"N","ALLEGAN",42.53,-85.85,4231800,8551000
201506,96948,583118,1,1.47,"NNE","KENT CORNER",42.89,-84.96,4253400,8457600
201506,96948,583118,2,2.18,"N","FROST CORNERS",42.8614,-84.8776,4251684,8452656
201506,96948,583145,1,0,"N","ALBION",42.25,-84.75,4215000,8445000
201506,96948,583146,1,.51,"W","CONCORD",42.18,-84.64,4210800,8438400
201506,96948,583147,1,1.38,"S","RICHLAND",42.35,-85.45,4221000,8527000
201506,96948,583148,1,1.38,"S","RICHLAND",42.35,-85.45,4221000,8527000
201506,96949,583119,1,1.49,"SSW","SILER CITY ARPT",35.68,-79.51,3540800,7930600
201506,96949,583119,2,2.36,"SSW","BONLEE",35.62,-79.44,3537200,7926400
201506,96949,583120,1,.56,"W","CLEMMONS",36.02,-80.39,361200,8023400
201506,96949,583121,1,.38,"NE","CUMNOCK",35.5541,-79.2455,3533246,7914730
201506,96949,583121,2,.73,"E","CUMNOCK",35.5519,-79.2373,3533114,7914238
201506,96949,583122,1,.56,"E","CUMNOCK",35.55,-79.24,3533000,7914400
201506,96949,583123,1,.69,"N","MONCURE",35.63,-79.08,3537800,794800
201506,96949,583124,1,0,"N","SOUTHERN PINES",35.18,-79.4,3510800,7924000
201506,96949,583125,1,0,"N","SANFORD",35.48,-79.18,3528800,7910800
201506,96949,583127,1,2.07,"NW","PLEASANT GARDEN",35.9887,-79.7989,3559322,7947934
201506,96949,583127,2,1.25,"NW","PLEASANT GARDEN",35.9831,-79.7854,3558986,7947124
201506,96949,583127,3,1.88,"NNW","PLEASANT GARDEN",35.9945,-79.7846,3559670,7947076
201506,96949,583127,4,2.36,"SE","PINECROFT",35.997,-79.7989,3559820,7947934
201506,96949,583132,1,3.63,"SSW","BOONE TRAIL",35.37,-78.99,3522200,7859400
201506,96949,583134,1,1.32,"WSW","DRUG STORE",35.59,-78.6,3535400,7836000
201506,96949,583134,2,1.49,"NNW","BENSON",35.4,-78.56,3524000,7833600
201506,96949,583135,1,3.49,"SE","SOUTH RALEIGH ARPT",35.59,-78.65,3535400,7839000
201506,96949,583136,1,.89,"SW","LOWELL MILL",35.56,-78.18,3533600,7810800
201506,96949,583138,1,1.49,"SSE","NAHUNTA",35.48,-78.06,3528800,783600
201506,96949,583139,1,.89,"SE","LUCAMA",35.64,-78.01,3538400,78600
201506,96949,583141,1,4.38,"NE","TAYLORS BRIDGE",34.87,-78.19,3452200,7811400
201506,96949,583141,2,.89,"NE","IVANHOE",34.61,-78.24,3436600,7814400
201506,96950,583151,1,2.55,"W","FREDERICKSBURG",38.3063,-77.5163,3818378,7730978
201507,97125,584100,1,.55,"W","GORDON FORD",37.88,-83.24,3752800,8314400
201507,97125,584101,1,.88,"NW","WALLINGFORD",38.41,-83.61,3824600,8336600
201507,97125,584102,1,2.8,"WNW","MOREHEAD",38.19,-83.48,3811400,8328800
201507,97125,584103,1,0,"N","SHARPSBURG",38.2,-83.93,3812000,8355800
201507,97125,584104,1,1.38,"N","JEFFERSONVILLE",38,-83.85,3800,8351000
201507,97125,584105,1,.69,"N","MT STERLING",38.06,-83.95,383600,8357000
201507,97125,584106,1,.69,"N","BRUIN",38.19,-83.02,3811400,831200
201507,97125,584107,1,1.48,"NNE","BRUIN",38.2,-83.01,3812000,83600
201507,97125,584108,1,0,"N","MOREHEAD",38.18,-83.43,3810800,8325800
201507,97125,584111,1,1.49,"NNW","MALONE",37.87,-83.26,3752200,8315600
201507,97125,584112,1,.55,"W","GORDON FORD",37.88,-83.24,3752800,8314400
201507,97125,584113,1,.88,"NE","CROCKETT",37.99,-83.09,3759400,835400
201507,97125,584115,1,0,"N","IRVINE",37.7,-83.97,3742000,8358200
201507,97125,584116,1,0,"N","IRVINE",37.7,-83.97,3742000,8358200
201507,97125,584118,1,.55,"W","THEALKA",37.83,-82.81,3749800,8248600
201507,97125,584119,1,1.49,"NNW","VANCLEVE",37.65,-83.44,3739000,8326400
201507,97125,584120,1,0,"N","ROYALTON",37.68,-83.02,3740800,831200
201507,97125,584122,1,1,"S","VANCLEVE",37.6155,-83.43,3736930,8325800
201507,97125,584123,1,0,"N","PAINTSVILLE",37.82,-82.8,3749200,8248000
201507,97125,584124,1,.88,"SE","NOCTOR",37.56,-83.32,3733600,8319200
201507,97125,584125,1,.69,"N","ELKATAWA",37.56,-83.43,3733600,8325800
201507,97125,584127,1,.55,"E","PRESTONSBURG",37.67,-82.77,3740200,8246200
201507,97125,584128,1,0,"N","BAYS BRANCH",37.72,-82.77,3743200,8246200
201507,97125,584129,1,0,"N","WILLIAMSPORT",37.82,-82.73,3749200,8243800
201507,97125,584130,1,.69,"N","JACKSON",37.56,-83.38,3733600,8322800
201507,97125,584131,1,1.78,"ENE","LANCER",37.68,-82.7,3740800,8242000
201507,97125,584132,1,.55,"E","CROCKETTSVILLE",37.4,-83.47,3724000,8328200
201507,97125,584133,1,.55,"E","QUICKSAND",37.53,-83.34,3731800,8320400
201507,97125,584134,1,.55,"E","ISLAND CITY",37.37,-83.77,3722200,8346200
201507,97125,584135,1,.55,"W","OPPY",37.8,-82.39,3748000,8223400
201507,97125,584136,1,0,"N","AVAWAM",37.22,-83.28,3713200,8316800
201507,97125,584137,1,.69,"N","DWARF",37.34,-83.13,3720400,837800
201507,97125,584138,1,1.29,"ENE","LECKIEVILLE",37.64,-82.28,3738400,8216800
201507,97125,584139,1,.55,"E","SHELBIANA",37.43,-82.49,3725800,8229400
201507,97125,584140,1,0,"N","COMBS",37.27,-83.22,3716200,8313200
201507,97125,584142,1,.69,"N","EAST BERNSTADT",37.19,-84.12,3711400,847200
201507,97125,584143,1,.55,"E","PIKEVILLE",37.48,-82.51,3728800,8230600
201507,97125,584470,1,0,"N","IRVINE",37.7,-83.97,3742000,8358200
201507,97125,584471,1,0,"N","HINDMAN",37.33,-82.98,3719800,8258800
201507,97125,584472,1,.88,"NW","CUMBERLAND",36.98,-82.99,3658800,8259400
201507,97125,584473,1,0,"N","LAYMAN",36.83,-83.45,3649800,8327000
201507,97125,584474,1,.88,"SE","COAL RUN",37.51,-82.56,3730600,8233600
201507,97125,584475,1,1.49,"NNE","RACCOON",37.52,-82.44,3731200,8226400
201507,97125,584478,1,0,"N","HAZARD",37.25,-83.2,3715000,8312000
201507,97125,584479,1,0,"N","ULVAH",37.13,-83.05,377800,833000
201507,97125,584480,1,.69,"N","NEON",37.19,-82.7,3711400,8242000
201507,97125,584482,1,0,"N","BEVERLY",36.93,-83.53,3655800,8331800
201507,97125,584483,1,.88,"NW","MOZELLE",37.01,-83.39,37600,8323400
201507,97125,584485,1,1.3,"WSW","SACKETT",37.19,-82.9,3711400,8254000
201507,97125,584486,1,4,"ENE","HYDEN",37.1922,-83.3029,3711532,8318174
201507,97125,584487,1,0,"N","DONGOLA",37.1,-82.83,376000,8249800
201507,97125,584489,1,0,"N","MT STERLING",38.05,-83.95,383000,8357000
201507,97125,597534,1,.69,"S","PAINTSVILLE",37.81,-82.7997,3748600,8247982
201507,97125,597534,2,.82,"SSW","PAINTSVILLE",37.8096,-82.8073,3748576,8248438
